Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
82021030,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Ataliva,Sociedad Italiana de Socorros Mutuos Patria y Trabajo,San Juan 43,s/d,s/d,s/d,s/d,s/d,s/d,-30.99811878,-61.43251869,Localidad,Alternativa Teatral / Relevamiento 2017,Privado,17,21
74035070,74,74035,,Salas de Teatro,San Luis,General Pedernera,Villa Mercedes,Sociedad Italiana de Villa Mercedes,Junin 134,s/d,5730,2657,423162,societaitalianavm@yahoo.it,www.sociedaditalianavm.com.ar,-33.68578600,-65.46963100,Precisa,Relevamiento 2017,Privado,16,21
82021220,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Humberto Primo,Sociedad �talo-Argentina Nueva Roma,Av. San Mart�n 157,s/d,s/d,3493,481040,sociedaditaliana_humbertoprimo@hotmail.com,s/d,-30.86594000,-61.36189000,Precisa,Escena Santafesina / Relevamiento 2017,Privado,18,23
14098230,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,R�o Cuarto,Sociedad Sirio Libanesa,Baigorria 258,s/d,5800,358,4621524,socsiriolibanesa@siriolibanesa.arnetbiz.com.ar,s/d,-33.12220300,-64.34510500,Precisa,Argentores / Relevamiento 2017,Privado,17,21
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Studio Theater,Rosario de Santa Fe 272,s/d,5000,351,3987790,info@studionoche.com,s/d,-31.41711000,-64.18047000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,15,23
30084200,30,30084,,Salas de Teatro,Entre R�os,Parana,San Benito,SUM Las Mar�as,Guido Marizza 540,s/d,3107,343,5126173,fundapuente@hotmail.com,s/d,-31.78365000,-60.43624000,Precisa,INT / Relevamiento 2017,P�blico,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tabaris,"Av Corrientes 825 ",s/d,s/d,11,43945455,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,-34.60351500,-58.37850200,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,16,22
14161150,14,14161,,Salas de Teatro,C�rdoba,Tercero Arriba,R�o Tercero,Tabla Dos Casa de Teatro,Marin Marotto 280,s/d,5850,3571,420610,tabla-dos@riotel.com.ar,s/d,-32.17886000,-64.10669000,Precisa,Relevamiento 2017,Privado,15,21
06196010,06,06196,,Salas de Teatro,Buenos Aires,Coronel Pringles,Coronel Pringles,Taller Teatral 441,Belgrano 441,s/d,7530,11,462311,tallerteatral441@yahoo.com.ar,www.tallerteatral441.blogspot.com.ar,-37.98968600,-61.35106400,Precisa,INT / Relevamiento 2017,Privado,15,22
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Tandava,9 de Julio 754,s/d,2000,341,2118278,sala.tandava@gmail.com,s/d,-32.95466305,-60.63534777,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tango Porte�o,Cerrito 570,s/d,1010,11,41249400,hmazer@tangoporteno.com.ar,www.tangoporte.com.ar,-34.60176600,-58.38233800,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,18,21
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Teatraje,Lincoln 777,s/d,1712,s/d,s/d,teatraje@gmail.com,www.teatraje.blogspot.com.ar,-34.65070000,-58.65379000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,23
14140050,14,14140,,Salas de Teatro,C�rdoba,San Justo,Brinkmann,Teatrillo Municipal,Av. Seeber 175,s/d,2419,3562,400129,cultura@brinkmann.gov.ar,s/d,-30.86827000,-62.03215000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,19,22
30084160,30,30084,,Salas de Teatro,Entre R�os,Parana,Paran�,Teatro 3 de Febrero,25 de Junio 54,s/d,3100,343,4235701,teatromunicipalparana@hotmail.com,www.parana1.com.ar/agenda/teatro-3-de-febrero,-31.73095800,-60.53130500,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,21
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro Acci�n,Calle 61 n� 996,s/d,1900,221,4572451,info@accionlaplata.com.ar,www.accionlaplata.com.ar,-34.92926000,-57.94838000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,22
90014020,90,90014,,Salas de Teatro,Tucum�n,Cruz Alta,Banda Del Rio Sali,Teatro Alfredo Guzman,9 de Julio 415,s/d,4109,s/d,s/d,s/d,www.bandadelriosali.gob.ar,-26.83846700,-65.16194500,Precisa,Argentores / Relevamiento 2017,P�blico,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Alvear,"Av Corrientes 1659",s/d,s/d,s/d,s/d,prensa@complejoteatral.gob.ar,www.complejoteatral.gob.ar,-34.60431400,-58.39024100,Precisa,Relevamiento 2017,P�blico,19,23
06420040,06,06420,,Salas de Teatro,Buenos Aires,La Costa,Santa Teresita,Teatro Amarcord  Santa Teresita,Calle 2 1049,s/d,7107,2246,420587,s/d,s/d,-36.70320600,-56.67682700,Precisa,Argentores / Relevamiento 2017,Privado,19,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Am�rica,Avenida Luro y Corrientes,s/d,7600,223,4943240,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,-38.00013283,-57.54317980,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro �ngel Guimer�,Chacabuco 863,s/d,s/d,s/d,s/d,s/d,s/d,-34.61811780,-58.37593590,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,22
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Teatro Apolo,Zelarrayan 128,s/d,8000,291,4552329,s/d,s/d,-38.71593700,-62.26615100,Precisa,Relevamiento 2017,Privado,19,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Arena,Av. Juan B. Justo 70,s/d,7600,223,4761408,arenacentrodearte@yahoo.com.ar,s/d,-38.04019000,-57.54317000,Precisa,INT / Relevamiento 2017,Privado,19,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Arenales ,Arenales  2270,s/d,7600,223,4948442,mbgalan@yahoo.com.ar,s/d,-38.00767300,-57.54352300,Precisa,Argentores / Relevamiento 2017,Privado,16,21
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro Argentino de La Plata,Av. 51 702,s/d,1900,800,6665151,s/d,www.gba.gob.ar/es/teatroargentino,-34.91787000,-57.95147000,Precisa,Argentores / Relevamiento 2017,P�blico,15,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Arteon,Sarmiento 778,P.A.,2000,341,4268841,teatroarteon@yahoo.com.ar,www.arteon.com.ar,-32.94618200,-60.63816600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Teatro Ateneo,Sixto Laspiur  371,s/d,8000,291,6455137,s/d,s/d,-38.72381100,-62.28113700,Precisa,Argentores / Relevamiento 2017,Privado,15,22
06749010,06,06749,,Salas de Teatro,Buenos Aires,San Fernando,San Fernando,Teatro Ateneo Popular Esteban Echeverr�a,25 de Mayo 1168,s/d,1646,11,47445742,s/d,s/d,-34.43917500,-58.55860800,Precisa,Argentores / Relevamiento 2017,Privado,17,21
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Auditorium ,Bv. Mar�timo 2280 ,s/d,7600,223,4937786,auditoriumprogramacion@gmail.com,www.programacionauditorium.blogspot.com,-38.00537800,-57.54246100,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,21
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Teatro Audit�rium San Isidro / Centro Cultural San Isidro,Avenida Libertador 16138,s/d,1642,11,47479585,info@auditoriumsanisidro.com.ar,www.auditoriumsanisidro.com.ar,-34.46828100,-58.50906300,Precisa,INT / Relevamiento 2017,P�blico,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Avenida,Av. de Mayo   1222,s/d,1085,11,43810662,s/d,s/d,-34.60920400,-58.38372000,Precisa,Argentores / AADET / Proteatro 2017,Privado,19,22
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Bar La Campana,Rivadavia 2336,s/d,7600,223,61308003,s/d,s/d,-38.00156900,-57.54484800,Precisa,Argentores / Relevamiento 2017,Privado,16,23
62021060,62,62021,,Salas de Teatro,R�o Negro,Bariloche,San Carlos De Bariloche,Teatro Biblioteca Sarmiento,Mitre 10,s/d,8400,294,4430459,secretaria@bibliotecasarmiento.com.ar,www.bibliotecasarmiento.com.ar,-41.13344700,-71.30971100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,P�blico,18,21
06260010,06,06260,,Salas de Teatro,Buenos Aires,Esteban Echeverr�a,Monte Grande,Teatro Brancaleone,9 de Abril 935,s/d,1842,11,42816919,estudioteatrobrancaleone@yahoo.com.ar ,s/d,-34.80075400,-58.46801700,Precisa,INT / Relevamiento 2017,Privado,17,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Brodway,San Lorenzo 1223,s/d,2000,341,4118085,s/d,www.broadway.com.ar,-32.94380100,-60.63933600,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,21
14091250,14,14091,,Salas de Teatro,C�rdoba,Punilla,Villla Carlos Paz,Teatro Candilejas,Pasaje Nini Marshall,s/d,5152,3541,422314,teatrocandilejascarlospaz@gmail.com,s/d,-31.42147300,-64.49979100,Precisa,Relevamiento 2017,Privado,18,22
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Caras y Caretas,Corrientes 1518,s/d,2000,341,3395398,teatrocarasycaretas2@hotmail.com,s/d,-32.95438300,-60.64457500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,23
06434010,06,06434,,Salas de Teatro,Buenos Aires,Lan�s,Lan�s,Teatro Carlos Gardel,Pte. Per�n 3730,s/d,1824,11,42088587,info@teatrocarlosgardel.com.ar,www.teatrocarlosgardel.com.ar,-34.66694800,-58.41503100,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,16,21
30008020,30,30008,,Salas de Teatro,Entre R�os,Colon,Col�n,Teatro Centenario,12 de Abril  340,s/d,3280,3447,538252,davidcot@ciudad.com,s/d,-32.22274400,-58.14030600,Precisa,INT / Relevamiento 2017,Privado,16,21
50098100,50,50098,,Salas de Teatro,Mendoza,San Martin,San Mart�n,Teatro Cervantes,9 de Julio 187,s/d,5570,263,4432786,s/d,s/d,-33.08076700,-68.47159900,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,22
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Teatro Colegio Sagrado Corazon,Sarmiento 2040,s/d,1702,11,46290209,s/d,www.sagrado-castelar.edu.ar,-34.64655000,-58.63667800,Precisa,Argentores / Relevamiento 2017,Privado,16,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Teatro Coliseo Podest�,Calle 10 n� 733,s/d,1900,221,4248457,prensacoliseopodesta@gmail.com,www.coliseopodesta.laplata.gov.ar,-34.91566300,-57.95551400,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Col�n ,Cerrito  618,s/d,1010,11,43787100,s/d,www.teatrocolon.org.ar,-34.60121600,-58.38237800,Precisa,Relevamiento 2017,P�blico,16,22
06070010,06,06070,,Salas de Teatro,Buenos Aires,Baradero,Baradero,Teatro Col�n  ,Santa Maria de Oro 650,s/d,2942,s/d,s/d,s/d,s/d,-33.80784600,-59.50136100,Precisa,Argentores / Relevamiento 2017,Privado,15,22
14091250,14,14091,,Salas de Teatro,C�rdoba,Punilla,Villa Carlos Paz,Teatro Concert,9 de Julio  53,Subsuelo,5152,354,5625392,s/d,s/d,-31.42071000,-64.49995900,Precisa,Argentores / Relevamiento 2017,Privado,17,21
14161010,14,14161,,Salas de Teatro,C�rdoba,Tercero Arriba,Almafuerte,Teatro Cooperativa,Tucum�n 75,s/d,s/d,s/d,s/d,s/d,s/d,-32.19274000,-64.25377000,Precisa,Relevamiento 2017,Privado,19,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Corrientes,Corrientes 1760,s/d,7600,223,4910139,redaccion@multiteatro.com.ar,www.multiteatro.com.ar/teatros/6-corrientes.aspx,-38.00148500,-57.54427600,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,23
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Teatro Cultural Ca�ada,Marcelo T de Alvear y San Luis,s/d,5000,351,5422640,teatroculturalc@gmail.com,www.xn--teatroculturalcaada-b4b.com/,-31.42171000,-64.19208000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,15,23
34014020,34,34014,,Salas de Teatro,Formosa,Formosa,Formosa,Teatro de la Ciudad,Avenida 9 de Julio y Espa�a,s/d,3600,371,7496056,s/d,www.formosahermosa.gob.ar/region-litoral/ciudad-de-formosa/que-hacer/teatro-de-la-ciudad/,-26.18365300,-58.17475400,Precisa,Relevamiento 2017,P�blico,17,22
46014010,46,46014,,Salas de Teatro,La Rioja,Capital,La Rioja,Teatro de la Ciudad,Pasaje Calchaqu� 1-26,s/d,5300,s/d,s/d,s/d,www.municipiolarioja.gob.ar,-29.41256800,-66.85130300,Precisa,Relevamiento 2017,P�blico,17,23
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,Mart�nez,Teatro De La Cova,Avenida Del Libertador 13900,s/d,1640,11,47922960,s/d,www.teatrodelacova.com,-34.48334400,-58.48972900,Precisa,Argentores / Relevamiento 2017,Privado,19,22
62042450,62,62042,,Salas de Teatro,R�o Negro,General Roca,General Roca,Teatro de la Estaci�n,9 de Julio 929,s/d,8332,298,18816973,patricioseguel2009@yahoo.com.ar,s/d,-38.93861400,-67.98805600,Precisa,Plan Podesta 2020 / Relevamiento SINCA,P�blico,19,23
90021050,90,90021,,Salas de Teatro,Tucum�n,Chicligasta,Concepci�n,Teatro de la Estaci�n,25 de Mayo y San Mart�n,s/d,s/d,386,5228168,centroculturalconcepcion21@gmail.com,www.concepcion.gob.ar,-27.34463500,-65.58792300,Precisa,Secretaria de Cultura Tucum�n / Relevamiento 2017,P�blico,18,21
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Teatro de la Fundaci�n Salta,General Guemes 434,s/d,4400,387,4314296,correofundacionsalta@gmail.com,www.fundacion-salta.com.ar/centro-de-arte-y-cultura-salta.php,-24.78658100,-65.40846000,Precisa,Red de Ciudades Creativas / Relevamiento 2017,Privado,16,22
90084010,90,90084,,Salas de Teatro,Tucum�n,Capital,San Miguel de Tucuman,Teatro de La Paz,9 de Julio 162,s/d,4000,381,4220429,teatrodelapaz@hotmail.com.ar,s/d,-26.83318200,-65.20510900,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro de la Ribera,Pedro de Mendoza 1821,s/d,1169,11,43021536,s/d,www.complejoteatral.gob.ar,-34.63932700,-58.36145400,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,17,21
26007020,26,26007,,Salas de Teatro,Chubut,Biedma,Puerto Madryn,Teatro de la Rosada,Paulina Escardo 187,s/d,9120,280,4204159,s/d,s/d,-42.76101050,-65.03820340,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
06644010,06,06644,,Salas de Teatro,Buenos Aires,Pinamar,Pinamar,Teatro de la Torre,Constituci�n 687,s/d,7167,2254,491678,culturayteatrodelatorre@gmail.com,s/d,-37.11213500,-56.86366400,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,23
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Teatro de las Memorias,S�enz 227,s/d,1832,11,20598607,delasmemorias@yahoo.com.ar,s/d,-34.75838500,-58.39952900,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,15,21
54077060,54,54077,,Salas de Teatro,Misiones,Libertador Grl. San Martin,Puerto Rico,Teatro de los Cajones,Asunci�n 16,s/d,3334,s/d,s/d,s/d,s/d,-26.81316700,-55.02223400,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,22
06427010,06,06427,,Salas de Teatro,Buenos Aires,La Matanza,La Matanza,Teatro de los Sue�os,Echeverr�a 249,s/d,1704,11,46587087,s/d,s/d,-34.70633500,-58.63813900,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro del Abasto,Humahuaca 3549,s/d,1191,11,48650014,teatrodelcentro@ciudad.com.ar,www.teatrodelabasto.com,-34.60278100,-58.41488600,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,15,22
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro del Angel,Rivadavia 2312,s/d,7600,223,s/d,s/d,s/d,-38.00170500,-57.54460100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro del Artefacto,Sarand� 760,s/d,s/d,11,43083353,marielbignasco@yahoo.com.ar,s/d,-34.61780600,-58.39450200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,21
06434010,06,06434,,Salas de Teatro,Buenos Aires,Lan�s,Lan�s,Teatro del Centro,9 de Julio 1535,s/d,1824,s/d,s/d,s/d,s/d,-34.71074800,-58.38648200,Precisa,Argentores / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro del Globo,Marcelo T. de Alvear 1155,s/d,1058,11,48163307,s/d,s/d,-34.59686700,-58.38348000,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,17,22
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Teatro del Huerto,Pueyrredon 175,s/d,4400,387,4221606,s/d,s/d,-24.78793700,-65.40674600,Precisa,Red de Ciudades Creativas / Relevamiento 2017,Privado,19,21
26007020,26,26007,,Salas de Teatro,Chubut,Biedma,Puerto Madryn,Teatro del Muelle,Avenida Guillermo Rawson 60,s/d,9120,280,4450307,s/d,s/d,-42.76263500,-65.03544700,Precisa,Relevamiento 2017,Privado,15,22
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Teatro del Patio,Avenida Del Libertador 16208,s/d,1642,s/d,s/d,s/d,s/d,-34.46729100,-58.50942700,Precisa,Argentores / Relevamiento 2017,Privado,18,22
54042020,54,54042,,Salas de Teatro,Misiones,Eldorado,El Dorado,Teatro del Pueblo,Santiago de Liniers 2559 ,s/d,3380,3751,420127,liriluz@yahoo.com,s/d,-26.39991900,-54.62681200,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,21
06714060,06,06714,,Salas de Teatro,Buenos Aires,Salto,Salto,Teatro del Salto,Maip� 169,s/d,2741,2474,422728,s/d,s/d,-34.29061288,-60.24895550,Precisa,INT / Relevamiento 2017,Privado,17,23
14091250,14,14091,,Salas de Teatro,C�rdoba,Punilla,Villa Carlos Paz,Teatro Del Sol,Gral. Paz  250,s/d,5152,3541,422393,s/d,s/d,-31.42192900,-64.49584800,Precisa,Argentores / Relevamiento 2017,Privado,17,22
06280020,06,06280,,Salas de Teatro,Buenos Aires,General Alvarado,Mar del Sur,Teatro del Sur,Calle 31 y Calle 102,s/d,7607,s/d,s/d,teasur@gmail.com,s/d,-38.33893000,-57.99656000,Precisa,Relevamiento SINCA,P�blico,18,21
06756010,06,06756,,Salas de Teatro,Buenos Aires,San Isidro,San Isidro,Teatro Don Bosco Instituci�n Salesiana,Diego Palma 289,s/d,1642,11,47433800,s/d,s/d,-34.47260500,-58.51997300,Precisa,Argentores / Relevamiento 2017,Privado,15,23
54028030,54,54028,,Salas de Teatro,Misiones,Capital,Posadas,Teatro El Antifaz,Catamarca 1744,s/d,3300,s/d,s/d,grupantifaz@gmail.com,s/d,-27.37079200,-55.89368500,Precisa,INT / Relevamiento 2017,Privado,16,23
14126090,14,14126,,Salas de Teatro,C�rdoba,San Alberto,Mina Clavero,Teatro El Candil,Costanera y Recalde,s/d,5889,s/d,s/d,s/d,s/d,-31.72922109,-65.00549986,Precisa,Argentores / Relevamiento 2017,Privado,15,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro El Circulo,Laprida 1223,s/d,2000,341,4245349,info@teatro-elcirculo.com.ar,www.teatro-elcirculo.com.ar,-32.95244800,-60.63540500,Precisa,Argentores / Relevamiento 2017,P�blico,17,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro El Convento,Reconquista 269,s/d,s/d,11,67181435,teatroelconvento@yahoo.com,www.teatroelconvento.com.ar,-34.60493000,-58.37222000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,21
62014080,62,62014,,Salas de Teatro,R�o Negro,Avellaneda,Luis Beltran,Teatro El Galp�n,Saavedra 78,s/d,8361,294,33185208,quitok@gmail.com,s/d,-39.30871200,-65.76469000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,23
06105060,06,06105,,Salas de Teatro,Buenos Aires,Bol�var,Bolivar,Teatro El Mangrullo,San Martin 1065,s/d,6550,2314,428781,s/d,s/d,-36.22775100,-61.11743100,Precisa,INT / Relevamiento 2017,Privado,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro El Marechal,Leopoldo Marechal 1219,s/d,s/d,11,44929560,info@teatroelmarechal.com.ar,www.teatroelmarechal.com.ar,-34.60423071,-58.44006943,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,17,22
50028020,50,50028,,Salas de Teatro,Mendoza,Guaymallen,Dorrego,Teatro El Retortuno,Dorrego 173,s/d,5500,s/d,s/d,s/d,s/d,-32.89915400,-68.82885900,Precisa,Argentores / Relevamiento 2017,Privado,19,22
62007090,62,62007,,Salas de Teatro,R�o Negro,Adolfo Alsina,Viedma,Teatro El Tubo,Belgrano 747,s/d,8500,2920,625170,teatroeltubo@gmail.com,s/d,-40.81009700,-62.99677500,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro El Tunel,Pedro del Castillo 540,s/d,1414,11,45734141,info@cceltunel.com.ar,www.cceltunel.com.ar,-34.61092523,-58.38872540,Localidad,Argentores / Relevamiento 2017,Privado,15,22
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Teatro El Viento,Juan B. Justo 648,s/d,8300,299,4485628,equipodelteatro@gmail.com,s/d,-38.95407990,-68.06827750,Precisa,Red de Ciudades Creativas / Relevamiento 2017,Privado,19,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Teatro Empleados de Comercio,"Av Corrientes 450",s/d,2000,341,4219006,s/d,www.aecrosario.org.ar/category/cultura/teatro,-32.94162000,-60.64143000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,15,22
